selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 3
cur(0), end(2499), percent[0.0%], dist(1.2)
cur(534), end(2499), percent[21.37%], dist(1.46)
cur(535), end(2499), percent[21.41%], dist(1.46)
cur(536), end(2499), percent[21.45%], dist(1.46)
cur(537), end(2499), percent[21.49%], dist(1.46)
cur(538), end(2499), percent[21.53%], dist(1.46)
cur(539), end(2499), percent[21.57%], dist(1.46)
cur(540), end(2499), percent[21.61%], dist(1.46)
cur(541), end(2499), percent[21.65%], dist(1.46)
cur(542), end(2499), percent[21.69%], dist(1.46)
cur(543), end(2499), percent[21.73%], dist(1.46)
cur(544), end(2499), percent[21.77%], dist(1.46)
cur(545), end(2499), percent[21.81%], dist(1.46)
cur(546), end(2499), percent[21.85%], dist(1.46)
cur(547), end(2499), percent[21.89%], dist(1.46)
cur(548), end(2499), percent[21.93%], dist(1.46)
cur(549), end(2499), percent[21.97%], dist(1.46)
cur(550), end(2499), percent[22.01%], dist(1.46)
cur(551), end(2499), percent[22.05%], dist(1.46)
cur(552), end(2499), percent[22.09%], dist(1.46)
cur(553), end(2499), percent[22.13%], dist(1.46)
cur(554), end(2499), percent[22.17%], dist(1.46)
cur(555), end(2499), percent[22.21%], dist(1.46)
cur(556), end(2499), percent[22.25%], dist(1.46)
cur(557), end(2499), percent[22.29%], dist(1.46)
cur(558), end(2499), percent[22.33%], dist(1.46)
cur(559), end(2499), percent[22.37%], dist(1.46)
cur(560), end(2499), percent[22.41%], dist(1.46)
cur(561), end(2499), percent[22.45%], dist(1.46)
cur(562), end(2499), percent[22.49%], dist(1.46)
cur(563), end(2499), percent[22.53%], dist(1.46)
cur(564), end(2499), percent[22.57%], dist(1.46)
cur(565), end(2499), percent[22.61%], dist(1.46)
cur(566), end(2499), percent[22.65%], dist(1.46)
cur(567), end(2499), percent[22.69%], dist(1.46)
cur(568), end(2499), percent[22.73%], dist(1.46)
cur(569), end(2499), percent[22.77%], dist(1.46)
cur(570), end(2499), percent[22.81%], dist(1.46)
cur(571), end(2499), percent[22.85%], dist(1.46)
cur(572), end(2499), percent[22.89%], dist(1.46)
cur(573), end(2499), percent[22.93%], dist(1.46)
cur(574), end(2499), percent[22.97%], dist(1.46)
cur(575), end(2499), percent[23.01%], dist(1.46)
cur(576), end(2499), percent[23.05%], dist(1.46)
cur(577), end(2499), percent[23.09%], dist(1.46)
cur(578), end(2499), percent[23.13%], dist(1.46)
cur(579), end(2499), percent[23.17%], dist(1.46)
cur(580), end(2499), percent[23.21%], dist(1.46)
cur(581), end(2499), percent[23.25%], dist(1.46)
cur(582), end(2499), percent[23.29%], dist(1.46)
cur(583), end(2499), percent[23.33%], dist(1.46)
cur(584), end(2499), percent[23.37%], dist(1.46)
cur(585), end(2499), percent[23.41%], dist(1.46)
cur(586), end(2499), percent[23.45%], dist(1.46)
cur(587), end(2499), percent[23.49%], dist(1.46)
cur(588), end(2499), percent[23.53%], dist(1.46)
cur(589), end(2499), percent[23.57%], dist(1.46)
cur(590), end(2499), percent[23.61%], dist(1.46)
cur(591), end(2499), percent[23.65%], dist(1.46)
cur(592), end(2499), percent[23.69%], dist(1.46)
cur(593), end(2499), percent[23.73%], dist(1.46)
cur(594), end(2499), percent[23.77%], dist(1.46)
cur(595), end(2499), percent[23.81%], dist(1.46)
cur(596), end(2499), percent[23.85%], dist(1.46)
cur(597), end(2499), percent[23.89%], dist(1.46)
cur(598), end(2499), percent[23.93%], dist(1.46)
cur(599), end(2499), percent[23.97%], dist(1.46)
cur(600), end(2499), percent[24.01%], dist(1.46)
cur(601), end(2499), percent[24.05%], dist(1.46)
cur(602), end(2499), percent[24.09%], dist(1.46)
cur(603), end(2499), percent[24.13%], dist(1.46)
cur(604), end(2499), percent[24.17%], dist(1.46)
cur(605), end(2499), percent[24.21%], dist(1.46)
cur(606), end(2499), percent[24.25%], dist(1.46)
cur(607), end(2499), percent[24.29%], dist(1.46)
cur(608), end(2499), percent[24.33%], dist(1.46)
cur(609), end(2499), percent[24.37%], dist(1.46)
cur(610), end(2499), percent[24.41%], dist(1.46)
cur(611), end(2499), percent[24.45%], dist(1.46)
cur(612), end(2499), percent[24.49%], dist(1.46)
cur(613), end(2499), percent[24.53%], dist(1.46)
cur(614), end(2499), percent[24.57%], dist(1.46)
cur(615), end(2499), percent[24.61%], dist(1.46)
cur(616), end(2499), percent[24.65%], dist(1.46)
cur(617), end(2499), percent[24.69%], dist(1.46)
cur(618), end(2499), percent[24.73%], dist(1.46)
cur(619), end(2499), percent[24.77%], dist(1.46)
cur(620), end(2499), percent[24.81%], dist(1.46)
cur(621), end(2499), percent[24.85%], dist(1.46)
cur(622), end(2499), percent[24.89%], dist(1.46)
cur(623), end(2499), percent[24.93%], dist(1.46)
cur(624), end(2499), percent[24.97%], dist(1.46)
cur(625), end(2499), percent[25.01%], dist(1.46)
cur(626), end(2499), percent[25.05%], dist(1.46)
cur(627), end(2499), percent[25.09%], dist(1.46)
cur(628), end(2499), percent[25.13%], dist(1.46)
cur(629), end(2499), percent[25.17%], dist(1.46)
cur(630), end(2499), percent[25.21%], dist(1.46)
cur(631), end(2499), percent[25.25%], dist(1.46)
cur(632), end(2499), percent[25.29%], dist(1.46)
cur(633), end(2499), percent[25.33%], dist(1.46)
cur(634), end(2499), percent[25.37%], dist(1.46)
cur(635), end(2499), percent[25.41%], dist(1.46)
cur(636), end(2499), percent[25.45%], dist(1.46)
cur(637), end(2499), percent[25.49%], dist(1.46)
cur(638), end(2499), percent[25.53%], dist(1.46)
cur(639), end(2499), percent[25.57%], dist(1.46)
cur(640), end(2499), percent[25.61%], dist(1.46)
cur(641), end(2499), percent[25.65%], dist(1.46)
cur(642), end(2499), percent[25.69%], dist(1.46)
cur(643), end(2499), percent[25.73%], dist(1.46)
cur(644), end(2499), percent[25.77%], dist(1.46)
cur(645), end(2499), percent[25.81%], dist(1.46)
cur(646), end(2499), percent[25.85%], dist(1.46)
cur(647), end(2499), percent[25.89%], dist(1.46)
cur(648), end(2499), percent[25.93%], dist(1.46)
cur(649), end(2499), percent[25.97%], dist(1.46)
cur(650), end(2499), percent[26.01%], dist(1.46)
cur(651), end(2499), percent[26.05%], dist(1.46)
cur(652), end(2499), percent[26.09%], dist(1.46)
cur(653), end(2499), percent[26.13%], dist(1.46)
cur(654), end(2499), percent[26.17%], dist(1.46)
cur(655), end(2499), percent[26.21%], dist(1.46)
cur(656), end(2499), percent[26.25%], dist(1.46)
cur(657), end(2499), percent[26.29%], dist(1.46)
cur(658), end(2499), percent[26.33%], dist(1.46)
cur(659), end(2499), percent[26.37%], dist(1.46)
cur(660), end(2499), percent[26.41%], dist(1.46)
cur(661), end(2499), percent[26.45%], dist(1.46)
cur(662), end(2499), percent[26.49%], dist(1.46)
cur(663), end(2499), percent[26.53%], dist(1.46)
cur(664), end(2499), percent[26.57%], dist(1.46)
cur(665), end(2499), percent[26.61%], dist(1.46)
cur(666), end(2499), percent[26.65%], dist(1.46)
cur(667), end(2499), percent[26.69%], dist(1.46)
cur(668), end(2499), percent[26.73%], dist(1.46)
cur(669), end(2499), percent[26.77%], dist(1.46)
cur(670), end(2499), percent[26.81%], dist(1.46)
cur(671), end(2499), percent[26.85%], dist(1.46)
cur(672), end(2499), percent[26.89%], dist(1.46)
cur(673), end(2499), percent[26.93%], dist(1.46)
cur(674), end(2499), percent[26.97%], dist(1.46)
cur(675), end(2499), percent[27.01%], dist(1.46)
cur(676), end(2499), percent[27.05%], dist(1.46)
cur(677), end(2499), percent[27.09%], dist(1.46)
cur(678), end(2499), percent[27.13%], dist(1.46)
cur(679), end(2499), percent[27.17%], dist(1.46)
cur(680), end(2499), percent[27.21%], dist(1.46)
cur(681), end(2499), percent[27.25%], dist(1.46)
cur(682), end(2499), percent[27.29%], dist(1.46)
cur(683), end(2499), percent[27.33%], dist(1.46)
cur(684), end(2499), percent[27.37%], dist(1.46)
cur(685), end(2499), percent[27.41%], dist(1.46)
cur(686), end(2499), percent[27.45%], dist(1.46)
cur(687), end(2499), percent[27.49%], dist(1.46)
cur(688), end(2499), percent[27.53%], dist(1.46)
cur(689), end(2499), percent[27.57%], dist(1.46)
cur(690), end(2499), percent[27.61%], dist(1.46)
cur(691), end(2499), percent[27.65%], dist(1.46)
cur(692), end(2499), percent[27.69%], dist(1.46)
cur(693), end(2499), percent[27.73%], dist(1.46)
cur(694), end(2499), percent[27.77%], dist(1.46)
cur(695), end(2499), percent[27.81%], dist(1.46)
cur(696), end(2499), percent[27.85%], dist(1.46)
cur(697), end(2499), percent[27.89%], dist(1.46)
cur(698), end(2499), percent[27.93%], dist(1.46)
cur(699), end(2499), percent[27.97%], dist(1.46)
cur(700), end(2499), percent[28.01%], dist(1.46)
cur(701), end(2499), percent[28.05%], dist(1.46)
cur(702), end(2499), percent[28.09%], dist(1.46)
cur(703), end(2499), percent[28.13%], dist(1.46)
cur(704), end(2499), percent[28.17%], dist(1.46)
cur(705), end(2499), percent[28.21%], dist(1.46)
cur(706), end(2499), percent[28.25%], dist(1.46)
cur(707), end(2499), percent[28.29%], dist(1.46)
cur(708), end(2499), percent[28.33%], dist(1.46)
cur(709), end(2499), percent[28.37%], dist(1.46)
cur(710), end(2499), percent[28.41%], dist(1.46)
cur(711), end(2499), percent[28.45%], dist(1.46)
cur(712), end(2499), percent[28.49%], dist(1.46)
cur(713), end(2499), percent[28.53%], dist(1.46)
cur(714), end(2499), percent[28.57%], dist(1.46)
cur(715), end(2499), percent[28.61%], dist(1.46)
cur(716), end(2499), percent[28.65%], dist(1.46)
cur(717), end(2499), percent[28.69%], dist(1.46)
cur(718), end(2499), percent[28.73%], dist(1.46)
cur(719), end(2499), percent[28.77%], dist(1.46)
cur(720), end(2499), percent[28.81%], dist(1.46)
cur(721), end(2499), percent[28.85%], dist(1.46)
cur(722), end(2499), percent[28.89%], dist(1.46)
cur(723), end(2499), percent[28.93%], dist(1.46)
cur(724), end(2499), percent[28.97%], dist(1.46)
cur(725), end(2499), percent[29.01%], dist(1.46)
cur(726), end(2499), percent[29.05%], dist(1.46)
cur(727), end(2499), percent[29.09%], dist(1.46)
cur(728), end(2499), percent[29.13%], dist(1.46)
cur(729), end(2499), percent[29.17%], dist(1.46)
cur(730), end(2499), percent[29.21%], dist(1.46)
cur(731), end(2499), percent[29.25%], dist(1.46)
cur(732), end(2499), percent[29.29%], dist(1.46)
cur(733), end(2499), percent[29.33%], dist(1.46)
cur(734), end(2499), percent[29.37%], dist(1.46)
cur(735), end(2499), percent[29.41%], dist(1.46)
cur(736), end(2499), percent[29.45%], dist(1.46)
cur(737), end(2499), percent[29.49%], dist(1.46)
cur(738), end(2499), percent[29.53%], dist(1.46)
cur(739), end(2499), percent[29.57%], dist(1.46)
cur(740), end(2499), percent[29.61%], dist(1.46)
cur(741), end(2499), percent[29.65%], dist(1.46)
cur(742), end(2499), percent[29.69%], dist(1.46)
cur(743), end(2499), percent[29.73%], dist(1.46)
cur(744), end(2499), percent[29.77%], dist(1.46)
cur(745), end(2499), percent[29.81%], dist(1.46)
cur(746), end(2499), percent[29.85%], dist(1.46)
cur(747), end(2499), percent[29.89%], dist(1.46)
cur(748), end(2499), percent[29.93%], dist(1.46)
cur(749), end(2499), percent[29.97%], dist(1.46)
cur(750), end(2499), percent[30.01%], dist(1.46)
cur(751), end(2499), percent[30.05%], dist(1.46)
cur(752), end(2499), percent[30.09%], dist(1.46)
cur(753), end(2499), percent[30.13%], dist(1.46)
cur(754), end(2499), percent[30.17%], dist(1.46)
cur(755), end(2499), percent[30.21%], dist(1.46)
cur(756), end(2499), percent[30.25%], dist(1.46)
cur(757), end(2499), percent[30.29%], dist(1.46)
cur(758), end(2499), percent[30.33%], dist(1.46)
cur(759), end(2499), percent[30.37%], dist(1.46)
cur(760), end(2499), percent[30.41%], dist(1.46)
cur(761), end(2499), percent[30.45%], dist(1.46)
cur(762), end(2499), percent[30.49%], dist(1.46)
cur(763), end(2499), percent[30.53%], dist(1.46)
cur(764), end(2499), percent[30.57%], dist(1.46)
cur(765), end(2499), percent[30.61%], dist(1.46)
cur(766), end(2499), percent[30.65%], dist(1.46)
cur(767), end(2499), percent[30.69%], dist(1.46)
cur(768), end(2499), percent[30.73%], dist(1.46)
cur(769), end(2499), percent[30.77%], dist(1.46)
cur(770), end(2499), percent[30.81%], dist(1.46)
cur(771), end(2499), percent[30.85%], dist(1.46)
cur(772), end(2499), percent[30.89%], dist(1.46)
cur(773), end(2499), percent[30.93%], dist(1.46)
cur(774), end(2499), percent[30.97%], dist(1.46)
cur(775), end(2499), percent[31.01%], dist(1.46)
cur(776), end(2499), percent[31.05%], dist(1.46)
cur(777), end(2499), percent[31.09%], dist(1.46)
cur(778), end(2499), percent[31.13%], dist(1.46)
cur(779), end(2499), percent[31.17%], dist(1.46)
cur(780), end(2499), percent[31.21%], dist(1.46)
cur(781), end(2499), percent[31.25%], dist(1.46)
cur(782), end(2499), percent[31.29%], dist(1.46)
cur(783), end(2499), percent[31.33%], dist(1.46)
cur(784), end(2499), percent[31.37%], dist(1.46)
cur(785), end(2499), percent[31.41%], dist(1.46)
cur(786), end(2499), percent[31.45%], dist(1.46)
cur(787), end(2499), percent[31.49%], dist(1.46)
cur(788), end(2499), percent[31.53%], dist(1.46)
cur(789), end(2499), percent[31.57%], dist(1.46)
cur(790), end(2499), percent[31.61%], dist(1.46)
cur(791), end(2499), percent[31.65%], dist(1.46)
cur(792), end(2499), percent[31.69%], dist(1.46)
cur(793), end(2499), percent[31.73%], dist(1.46)
cur(794), end(2499), percent[31.77%], dist(1.46)
cur(795), end(2499), percent[31.81%], dist(1.46)
cur(796), end(2499), percent[31.85%], dist(1.46)
cur(797), end(2499), percent[31.89%], dist(1.46)
cur(798), end(2499), percent[31.93%], dist(1.46)
cur(799), end(2499), percent[31.97%], dist(1.46)
cur(800), end(2499), percent[32.01%], dist(1.46)
cur(801), end(2499), percent[32.05%], dist(1.46)
cur(802), end(2499), percent[32.09%], dist(1.46)
cur(803), end(2499), percent[32.13%], dist(1.46)
cur(804), end(2499), percent[32.17%], dist(1.46)
cur(805), end(2499), percent[32.21%], dist(1.46)
cur(806), end(2499), percent[32.25%], dist(1.46)
cur(807), end(2499), percent[32.29%], dist(1.46)
cur(808), end(2499), percent[32.33%], dist(1.46)
cur(809), end(2499), percent[32.37%], dist(1.46)
cur(810), end(2499), percent[32.41%], dist(1.46)
cur(811), end(2499), percent[32.45%], dist(1.46)
cur(812), end(2499), percent[32.49%], dist(1.46)
cur(813), end(2499), percent[32.53%], dist(1.46)
cur(814), end(2499), percent[32.57%], dist(1.46)
cur(815), end(2499), percent[32.61%], dist(1.46)
cur(816), end(2499), percent[32.65%], dist(1.46)
cur(817), end(2499), percent[32.69%], dist(1.46)
cur(818), end(2499), percent[32.73%], dist(1.46)
cur(819), end(2499), percent[32.77%], dist(1.46)
cur(820), end(2499), percent[32.81%], dist(1.46)
cur(821), end(2499), percent[32.85%], dist(1.46)
cur(822), end(2499), percent[32.89%], dist(1.46)
cur(823), end(2499), percent[32.93%], dist(1.46)
cur(824), end(2499), percent[32.97%], dist(1.46)
cur(825), end(2499), percent[33.01%], dist(1.46)
cur(826), end(2499), percent[33.05%], dist(1.46)
cur(827), end(2499), percent[33.09%], dist(1.46)
cur(828), end(2499), percent[33.13%], dist(1.46)
cur(829), end(2499), percent[33.17%], dist(1.46)
cur(830), end(2499), percent[33.21%], dist(1.46)
cur(831), end(2499), percent[33.25%], dist(1.46)
cur(832), end(2499), percent[33.29%], dist(1.46)
cur(833), end(2499), percent[33.33%], dist(1.46)
cur(834), end(2499), percent[33.37%], dist(1.46)
cur(835), end(2499), percent[33.41%], dist(1.46)
cur(836), end(2499), percent[33.45%], dist(1.46)
cur(837), end(2499), percent[33.49%], dist(1.46)
cur(838), end(2499), percent[33.53%], dist(1.46)
cur(839), end(2499), percent[33.57%], dist(1.46)
cur(840), end(2499), percent[33.61%], dist(1.46)
cur(841), end(2499), percent[33.65%], dist(1.46)
cur(842), end(2499), percent[33.69%], dist(1.46)
cur(843), end(2499), percent[33.73%], dist(1.46)
cur(844), end(2499), percent[33.77%], dist(1.46)
cur(845), end(2499), percent[33.81%], dist(1.46)
cur(846), end(2499), percent[33.85%], dist(1.46)
cur(847), end(2499), percent[33.89%], dist(1.46)
cur(848), end(2499), percent[33.93%], dist(1.46)
cur(849), end(2499), percent[33.97%], dist(1.46)
cur(850), end(2499), percent[34.01%], dist(1.46)
cur(851), end(2499), percent[34.05%], dist(1.46)
cur(852), end(2499), percent[34.09%], dist(1.46)
cur(853), end(2499), percent[34.13%], dist(1.46)
cur(854), end(2499), percent[34.17%], dist(1.46)
cur(855), end(2499), percent[34.21%], dist(1.46)
cur(856), end(2499), percent[34.25%], dist(1.46)
cur(857), end(2499), percent[34.29%], dist(1.46)
cur(858), end(2499), percent[34.33%], dist(1.46)
cur(859), end(2499), percent[34.37%], dist(1.46)
cur(860), end(2499), percent[34.41%], dist(1.46)
cur(861), end(2499), percent[34.45%], dist(1.46)
cur(862), end(2499), percent[34.49%], dist(1.46)
cur(863), end(2499), percent[34.53%], dist(1.46)
cur(864), end(2499), percent[34.57%], dist(1.46)
cur(865), end(2499), percent[34.61%], dist(1.46)
cur(866), end(2499), percent[34.65%], dist(1.46)
cur(867), end(2499), percent[34.69%], dist(1.46)
cur(868), end(2499), percent[34.73%], dist(1.46)
cur(869), end(2499), percent[34.77%], dist(1.46)
cur(870), end(2499), percent[34.81%], dist(1.46)
cur(871), end(2499), percent[34.85%], dist(1.46)
cur(872), end(2499), percent[34.89%], dist(1.46)
cur(873), end(2499), percent[34.93%], dist(1.46)
cur(874), end(2499), percent[34.97%], dist(1.46)
cur(875), end(2499), percent[35.01%], dist(1.46)
cur(876), end(2499), percent[35.05%], dist(1.46)
cur(877), end(2499), percent[35.09%], dist(1.46)
cur(878), end(2499), percent[35.13%], dist(1.46)
cur(879), end(2499), percent[35.17%], dist(1.46)
cur(880), end(2499), percent[35.21%], dist(1.46)
cur(881), end(2499), percent[35.25%], dist(1.46)
cur(882), end(2499), percent[35.29%], dist(1.46)
cur(883), end(2499), percent[35.33%], dist(1.46)
cur(884), end(2499), percent[35.37%], dist(1.46)
cur(885), end(2499), percent[35.41%], dist(1.46)
cur(886), end(2499), percent[35.45%], dist(1.46)
cur(887), end(2499), percent[35.49%], dist(1.46)
cur(888), end(2499), percent[35.53%], dist(1.46)
cur(889), end(2499), percent[35.57%], dist(1.46)
cur(890), end(2499), percent[35.61%], dist(1.46)
cur(891), end(2499), percent[35.65%], dist(1.46)
cur(892), end(2499), percent[35.69%], dist(1.46)
cur(893), end(2499), percent[35.73%], dist(1.46)
cur(894), end(2499), percent[35.77%], dist(1.46)
cur(895), end(2499), percent[35.81%], dist(1.46)
cur(896), end(2499), percent[35.85%], dist(1.46)
cur(897), end(2499), percent[35.89%], dist(1.46)
cur(898), end(2499), percent[35.93%], dist(1.46)
cur(899), end(2499), percent[35.97%], dist(1.46)
cur(900), end(2499), percent[36.01%], dist(1.46)
cur(901), end(2499), percent[36.05%], dist(1.46)
cur(902), end(2499), percent[36.09%], dist(1.46)
cur(903), end(2499), percent[36.13%], dist(1.46)
cur(904), end(2499), percent[36.17%], dist(1.46)
cur(905), end(2499), percent[36.21%], dist(1.46)
cur(906), end(2499), percent[36.25%], dist(1.46)
cur(907), end(2499), percent[36.29%], dist(1.46)
cur(908), end(2499), percent[36.33%], dist(1.46)
cur(909), end(2499), percent[36.37%], dist(1.46)
cur(910), end(2499), percent[36.41%], dist(1.46)
cur(911), end(2499), percent[36.45%], dist(1.46)
cur(912), end(2499), percent[36.49%], dist(1.46)
cur(913), end(2499), percent[36.53%], dist(1.46)
cur(914), end(2499), percent[36.57%], dist(1.46)
cur(915), end(2499), percent[36.61%], dist(1.46)
cur(916), end(2499), percent[36.65%], dist(1.46)
cur(917), end(2499), percent[36.69%], dist(1.46)
cur(918), end(2499), percent[36.73%], dist(1.46)
cur(919), end(2499), percent[36.77%], dist(1.46)
cur(920), end(2499), percent[36.81%], dist(1.46)
cur(921), end(2499), percent[36.85%], dist(1.46)
cur(922), end(2499), percent[36.89%], dist(1.46)
cur(923), end(2499), percent[36.93%], dist(1.46)
cur(924), end(2499), percent[36.97%], dist(1.46)
cur(925), end(2499), percent[37.01%], dist(1.46)
cur(926), end(2499), percent[37.05%], dist(1.46)
cur(927), end(2499), percent[37.09%], dist(1.46)
cur(928), end(2499), percent[37.13%], dist(1.46)
cur(929), end(2499), percent[37.17%], dist(1.46)
cur(930), end(2499), percent[37.21%], dist(1.46)
cur(931), end(2499), percent[37.25%], dist(1.46)
cur(932), end(2499), percent[37.29%], dist(1.46)
cur(933), end(2499), percent[37.33%], dist(1.46)
cur(934), end(2499), percent[37.37%], dist(1.46)
cur(935), end(2499), percent[37.41%], dist(1.46)
cur(936), end(2499), percent[37.45%], dist(1.46)
cur(937), end(2499), percent[37.49%], dist(1.46)
cur(938), end(2499), percent[37.54%], dist(1.46)
cur(939), end(2499), percent[37.58%], dist(1.46)
cur(940), end(2499), percent[37.62%], dist(1.46)
cur(941), end(2499), percent[37.66%], dist(1.46)
cur(942), end(2499), percent[37.7%], dist(1.46)
cur(943), end(2499), percent[37.74%], dist(1.46)
cur(944), end(2499), percent[37.78%], dist(1.46)
cur(945), end(2499), percent[37.82%], dist(1.46)
cur(946), end(2499), percent[37.86%], dist(1.46)
cur(947), end(2499), percent[37.9%], dist(1.46)
cur(948), end(2499), percent[37.94%], dist(1.46)
cur(949), end(2499), percent[37.98%], dist(1.46)
cur(950), end(2499), percent[38.02%], dist(1.46)
cur(951), end(2499), percent[38.06%], dist(1.46)
cur(952), end(2499), percent[38.1%], dist(1.46)
cur(953), end(2499), percent[38.14%], dist(1.46)
cur(954), end(2499), percent[38.18%], dist(1.46)
cur(955), end(2499), percent[38.22%], dist(1.46)
cur(956), end(2499), percent[38.26%], dist(1.46)
cur(957), end(2499), percent[38.3%], dist(1.46)
cur(958), end(2499), percent[38.34%], dist(1.46)
cur(959), end(2499), percent[38.38%], dist(1.46)
cur(960), end(2499), percent[38.42%], dist(1.46)
cur(961), end(2499), percent[38.46%], dist(1.46)
cur(962), end(2499), percent[38.5%], dist(1.46)
cur(963), end(2499), percent[38.54%], dist(1.46)
cur(964), end(2499), percent[38.58%], dist(1.46)
cur(965), end(2499), percent[38.62%], dist(1.46)
cur(966), end(2499), percent[38.66%], dist(1.46)
cur(967), end(2499), percent[38.7%], dist(1.46)
cur(968), end(2499), percent[38.74%], dist(1.46)
cur(969), end(2499), percent[38.78%], dist(1.46)
cur(970), end(2499), percent[38.82%], dist(1.46)
cur(971), end(2499), percent[38.86%], dist(1.46)
cur(972), end(2499), percent[38.9%], dist(1.46)
cur(973), end(2499), percent[38.94%], dist(1.46)
cur(974), end(2499), percent[38.98%], dist(1.46)
cur(975), end(2499), percent[39.02%], dist(1.46)
cur(976), end(2499), percent[39.06%], dist(1.46)
cur(977), end(2499), percent[39.1%], dist(1.46)
cur(978), end(2499), percent[39.14%], dist(1.46)
cur(979), end(2499), percent[39.18%], dist(1.46)
cur(980), end(2499), percent[39.22%], dist(1.46)
cur(981), end(2499), percent[39.26%], dist(1.46)
cur(982), end(2499), percent[39.3%], dist(1.46)
cur(983), end(2499), percent[39.34%], dist(1.46)
cur(984), end(2499), percent[39.38%], dist(1.46)
cur(985), end(2499), percent[39.42%], dist(1.46)
cur(986), end(2499), percent[39.46%], dist(1.46)
cur(987), end(2499), percent[39.5%], dist(1.46)
cur(988), end(2499), percent[39.54%], dist(1.46)
cur(989), end(2499), percent[39.58%], dist(1.46)
cur(990), end(2499), percent[39.62%], dist(1.46)
cur(991), end(2499), percent[39.66%], dist(1.46)
cur(992), end(2499), percent[39.7%], dist(1.46)
cur(993), end(2499), percent[39.74%], dist(1.46)
cur(994), end(2499), percent[39.78%], dist(1.46)
cur(995), end(2499), percent[39.82%], dist(1.46)
cur(996), end(2499), percent[39.86%], dist(1.46)
cur(997), end(2499), percent[39.9%], dist(1.46)
cur(998), end(2499), percent[39.94%], dist(1.46)
cur(999), end(2499), percent[39.98%], dist(1.46)
cur(1000), end(2499), percent[40.02%], dist(1.46)
cur(1001), end(2499), percent[40.06%], dist(1.46)
cur(1002), end(2499), percent[40.1%], dist(1.46)
cur(1003), end(2499), percent[40.14%], dist(1.46)
cur(1004), end(2499), percent[40.18%], dist(1.46)
cur(1005), end(2499), percent[40.22%], dist(1.46)
cur(1006), end(2499), percent[40.26%], dist(1.46)
cur(1007), end(2499), percent[40.3%], dist(1.46)
cur(1008), end(2499), percent[40.34%], dist(1.46)
cur(1009), end(2499), percent[40.38%], dist(1.46)
cur(1010), end(2499), percent[40.42%], dist(1.46)
cur(1011), end(2499), percent[40.46%], dist(1.46)
cur(1012), end(2499), percent[40.5%], dist(1.46)
cur(1013), end(2499), percent[40.54%], dist(1.46)
cur(1014), end(2499), percent[40.58%], dist(1.46)
cur(1015), end(2499), percent[40.62%], dist(1.46)
cur(1016), end(2499), percent[40.66%], dist(1.46)
cur(1017), end(2499), percent[40.7%], dist(1.46)
cur(1018), end(2499), percent[40.74%], dist(1.46)
cur(1019), end(2499), percent[40.78%], dist(1.46)
cur(1020), end(2499), percent[40.82%], dist(1.46)
cur(1021), end(2499), percent[40.86%], dist(1.46)
cur(1022), end(2499), percent[40.9%], dist(1.46)
cur(1023), end(2499), percent[40.94%], dist(1.46)
cur(1024), end(2499), percent[40.98%], dist(1.46)
cur(1025), end(2499), percent[41.02%], dist(1.46)
cur(1026), end(2499), percent[41.06%], dist(1.46)
cur(1027), end(2499), percent[41.1%], dist(1.46)
cur(1028), end(2499), percent[41.14%], dist(1.46)
cur(1029), end(2499), percent[41.18%], dist(1.46)
cur(1030), end(2499), percent[41.22%], dist(1.46)
cur(1031), end(2499), percent[41.26%], dist(1.46)
cur(1032), end(2499), percent[41.3%], dist(1.46)
cur(1033), end(2499), percent[41.34%], dist(1.46)
cur(1034), end(2499), percent[41.38%], dist(1.46)
cur(1035), end(2499), percent[41.42%], dist(1.46)
cur(1036), end(2499), percent[41.46%], dist(1.46)
cur(1037), end(2499), percent[41.5%], dist(1.46)
cur(1038), end(2499), percent[41.54%], dist(1.46)
cur(1039), end(2499), percent[41.58%], dist(1.46)
cur(1040), end(2499), percent[41.62%], dist(1.46)
cur(1041), end(2499), percent[41.66%], dist(1.46)
cur(1042), end(2499), percent[41.7%], dist(1.46)
cur(1043), end(2499), percent[41.74%], dist(1.46)
cur(1044), end(2499), percent[41.78%], dist(1.46)
cur(1045), end(2499), percent[41.82%], dist(1.46)
cur(1046), end(2499), percent[41.86%], dist(1.46)
cur(1047), end(2499), percent[41.9%], dist(1.46)
cur(1048), end(2499), percent[41.94%], dist(1.46)
cur(1049), end(2499), percent[41.98%], dist(1.46)
cur(1050), end(2499), percent[42.02%], dist(1.46)
cur(1051), end(2499), percent[42.06%], dist(1.46)
cur(1052), end(2499), percent[42.1%], dist(1.46)
cur(1053), end(2499), percent[42.14%], dist(1.46)
cur(1054), end(2499), percent[42.18%], dist(1.46)
cur(1055), end(2499), percent[42.22%], dist(1.46)
cur(1056), end(2499), percent[42.26%], dist(1.46)
cur(1057), end(2499), percent[42.3%], dist(1.46)
cur(1058), end(2499), percent[42.34%], dist(1.46)
cur(1059), end(2499), percent[42.38%], dist(1.46)
cur(1060), end(2499), percent[42.42%], dist(1.46)
cur(1061), end(2499), percent[42.46%], dist(1.46)
cur(1062), end(2499), percent[42.5%], dist(1.46)
cur(1063), end(2499), percent[42.54%], dist(1.46)
cur(1064), end(2499), percent[42.58%], dist(1.46)
cur(1065), end(2499), percent[42.62%], dist(1.46)
cur(1066), end(2499), percent[42.66%], dist(1.46)
