selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 8726725
cur(0), end(1722), percent[0.0%], dist(1.33)
cur(534), end(1722), percent[31.01%], dist(1.43)
cur(535), end(1722), percent[31.07%], dist(1.43)
cur(536), end(1722), percent[31.13%], dist(1.43)
cur(537), end(1722), percent[31.18%], dist(1.43)
cur(538), end(1722), percent[31.24%], dist(1.43)
cur(539), end(1722), percent[31.3%], dist(1.43)
cur(540), end(1722), percent[31.36%], dist(1.43)
cur(541), end(1722), percent[31.42%], dist(1.43)
cur(542), end(1722), percent[31.48%], dist(1.43)
cur(543), end(1722), percent[31.53%], dist(1.43)
cur(544), end(1722), percent[31.59%], dist(1.43)
cur(545), end(1722), percent[31.65%], dist(1.43)
cur(546), end(1722), percent[31.71%], dist(1.43)
cur(547), end(1722), percent[31.77%], dist(1.43)
cur(548), end(1722), percent[31.82%], dist(1.43)
cur(549), end(1722), percent[31.88%], dist(1.43)
cur(550), end(1722), percent[31.94%], dist(1.43)
cur(551), end(1722), percent[32.0%], dist(1.43)
cur(552), end(1722), percent[32.06%], dist(1.43)
cur(553), end(1722), percent[32.11%], dist(1.43)
cur(554), end(1722), percent[32.17%], dist(1.43)
cur(555), end(1722), percent[32.23%], dist(1.43)
cur(556), end(1722), percent[32.29%], dist(1.43)
cur(557), end(1722), percent[32.35%], dist(1.43)
cur(558), end(1722), percent[32.4%], dist(1.43)
cur(559), end(1722), percent[32.46%], dist(1.43)
cur(560), end(1722), percent[32.52%], dist(1.43)
cur(561), end(1722), percent[32.58%], dist(1.43)
cur(562), end(1722), percent[32.64%], dist(1.43)
cur(563), end(1722), percent[32.69%], dist(1.43)
cur(564), end(1722), percent[32.75%], dist(1.43)
cur(565), end(1722), percent[32.81%], dist(1.43)
cur(566), end(1722), percent[32.87%], dist(1.43)
cur(567), end(1722), percent[32.93%], dist(1.43)
cur(568), end(1722), percent[32.98%], dist(1.43)
cur(569), end(1722), percent[33.04%], dist(1.43)
cur(570), end(1722), percent[33.1%], dist(1.43)
cur(571), end(1722), percent[33.16%], dist(1.43)
cur(572), end(1722), percent[33.22%], dist(1.43)
cur(573), end(1722), percent[33.28%], dist(1.43)
cur(574), end(1722), percent[33.33%], dist(1.42)
cur(575), end(1722), percent[33.39%], dist(1.42)
cur(576), end(1722), percent[33.45%], dist(1.42)
cur(577), end(1722), percent[33.51%], dist(1.42)
cur(578), end(1722), percent[33.57%], dist(1.42)
cur(579), end(1722), percent[33.62%], dist(1.42)
cur(580), end(1722), percent[33.68%], dist(1.42)
cur(581), end(1722), percent[33.74%], dist(1.42)
cur(582), end(1722), percent[33.8%], dist(1.42)
cur(583), end(1722), percent[33.86%], dist(1.42)
cur(584), end(1722), percent[33.91%], dist(1.42)
cur(585), end(1722), percent[33.97%], dist(1.42)
cur(586), end(1722), percent[34.03%], dist(1.42)
cur(587), end(1722), percent[34.09%], dist(1.42)
cur(588), end(1722), percent[34.15%], dist(1.42)
cur(589), end(1722), percent[34.2%], dist(1.42)
cur(590), end(1722), percent[34.26%], dist(1.42)
cur(591), end(1722), percent[34.32%], dist(1.42)
cur(592), end(1722), percent[34.38%], dist(1.42)
cur(593), end(1722), percent[34.44%], dist(1.42)
cur(594), end(1722), percent[34.49%], dist(1.42)
cur(595), end(1722), percent[34.55%], dist(1.42)
cur(596), end(1722), percent[34.61%], dist(1.42)
cur(597), end(1722), percent[34.67%], dist(1.42)
cur(598), end(1722), percent[34.73%], dist(1.42)
cur(599), end(1722), percent[34.79%], dist(1.42)
cur(600), end(1722), percent[34.84%], dist(1.42)
cur(601), end(1722), percent[34.9%], dist(1.42)
cur(602), end(1722), percent[34.96%], dist(1.42)
cur(603), end(1722), percent[35.02%], dist(1.42)
cur(604), end(1722), percent[35.08%], dist(1.42)
cur(605), end(1722), percent[35.13%], dist(1.42)
cur(606), end(1722), percent[35.19%], dist(1.42)
cur(607), end(1722), percent[35.25%], dist(1.42)
cur(608), end(1722), percent[35.31%], dist(1.42)
cur(609), end(1722), percent[35.37%], dist(1.42)
cur(610), end(1722), percent[35.42%], dist(1.42)
cur(611), end(1722), percent[35.48%], dist(1.42)
cur(612), end(1722), percent[35.54%], dist(1.42)
cur(613), end(1722), percent[35.6%], dist(1.42)
cur(614), end(1722), percent[35.66%], dist(1.42)
cur(615), end(1722), percent[35.71%], dist(1.42)
cur(616), end(1722), percent[35.77%], dist(1.42)
cur(617), end(1722), percent[35.83%], dist(1.42)
cur(618), end(1722), percent[35.89%], dist(1.42)
cur(619), end(1722), percent[35.95%], dist(1.42)
cur(620), end(1722), percent[36.0%], dist(1.42)
cur(621), end(1722), percent[36.06%], dist(1.42)
cur(622), end(1722), percent[36.12%], dist(1.42)
cur(623), end(1722), percent[36.18%], dist(1.42)
cur(624), end(1722), percent[36.24%], dist(1.42)
cur(625), end(1722), percent[36.3%], dist(1.42)
cur(626), end(1722), percent[36.35%], dist(1.42)
cur(627), end(1722), percent[36.41%], dist(1.42)
cur(628), end(1722), percent[36.47%], dist(1.42)
cur(629), end(1722), percent[36.53%], dist(1.42)
cur(630), end(1722), percent[36.59%], dist(1.42)
cur(631), end(1722), percent[36.64%], dist(1.42)
cur(632), end(1722), percent[36.7%], dist(1.42)
cur(633), end(1722), percent[36.76%], dist(1.42)
cur(634), end(1722), percent[36.82%], dist(1.42)
cur(635), end(1722), percent[36.88%], dist(1.42)
cur(636), end(1722), percent[36.93%], dist(1.42)
cur(637), end(1722), percent[36.99%], dist(1.42)
cur(638), end(1722), percent[37.05%], dist(1.42)
cur(639), end(1722), percent[37.11%], dist(1.42)
cur(640), end(1722), percent[37.17%], dist(1.42)
cur(641), end(1722), percent[37.22%], dist(1.42)
cur(642), end(1722), percent[37.28%], dist(1.42)
cur(643), end(1722), percent[37.34%], dist(1.41)
cur(644), end(1722), percent[37.4%], dist(1.41)
cur(645), end(1722), percent[37.46%], dist(1.41)
cur(646), end(1722), percent[37.51%], dist(1.41)
cur(647), end(1722), percent[37.57%], dist(1.41)
cur(648), end(1722), percent[37.63%], dist(1.41)
cur(649), end(1722), percent[37.69%], dist(1.41)
cur(650), end(1722), percent[37.75%], dist(1.41)
cur(651), end(1722), percent[37.8%], dist(1.41)
cur(652), end(1722), percent[37.86%], dist(1.41)
cur(653), end(1722), percent[37.92%], dist(1.41)
cur(654), end(1722), percent[37.98%], dist(1.41)
cur(655), end(1722), percent[38.04%], dist(1.41)
cur(656), end(1722), percent[38.1%], dist(1.41)
cur(657), end(1722), percent[38.15%], dist(1.41)
cur(658), end(1722), percent[38.21%], dist(1.41)
cur(659), end(1722), percent[38.27%], dist(1.41)
cur(660), end(1722), percent[38.33%], dist(1.41)
cur(661), end(1722), percent[38.39%], dist(1.41)
cur(662), end(1722), percent[38.44%], dist(1.41)
cur(663), end(1722), percent[38.5%], dist(1.41)
cur(664), end(1722), percent[38.56%], dist(1.41)
cur(665), end(1722), percent[38.62%], dist(1.41)
cur(666), end(1722), percent[38.68%], dist(1.41)
cur(667), end(1722), percent[38.73%], dist(1.41)
cur(668), end(1722), percent[38.79%], dist(1.41)
cur(669), end(1722), percent[38.85%], dist(1.41)
cur(670), end(1722), percent[38.91%], dist(1.41)
cur(671), end(1722), percent[38.97%], dist(1.41)
cur(672), end(1722), percent[39.02%], dist(1.41)
cur(673), end(1722), percent[39.08%], dist(1.41)
cur(674), end(1722), percent[39.14%], dist(1.41)
cur(675), end(1722), percent[39.2%], dist(1.41)
cur(676), end(1722), percent[39.26%], dist(1.41)
cur(677), end(1722), percent[39.31%], dist(1.41)
cur(678), end(1722), percent[39.37%], dist(1.41)
cur(679), end(1722), percent[39.43%], dist(1.41)
cur(680), end(1722), percent[39.49%], dist(1.41)
cur(681), end(1722), percent[39.55%], dist(1.41)
cur(682), end(1722), percent[39.61%], dist(1.41)
cur(683), end(1722), percent[39.66%], dist(1.41)
cur(684), end(1722), percent[39.72%], dist(1.41)
cur(685), end(1722), percent[39.78%], dist(1.41)
cur(686), end(1722), percent[39.84%], dist(1.41)
cur(687), end(1722), percent[39.9%], dist(1.41)
cur(688), end(1722), percent[39.95%], dist(1.41)
cur(689), end(1722), percent[40.01%], dist(1.41)
cur(690), end(1722), percent[40.07%], dist(1.41)
cur(691), end(1722), percent[40.13%], dist(1.41)
cur(692), end(1722), percent[40.19%], dist(1.41)
cur(693), end(1722), percent[40.24%], dist(1.41)
cur(694), end(1722), percent[40.3%], dist(1.41)
cur(695), end(1722), percent[40.36%], dist(1.41)
cur(696), end(1722), percent[40.42%], dist(1.41)
cur(697), end(1722), percent[40.48%], dist(1.41)
cur(698), end(1722), percent[40.53%], dist(1.41)
cur(699), end(1722), percent[40.59%], dist(1.41)
cur(700), end(1722), percent[40.65%], dist(1.41)
cur(701), end(1722), percent[40.71%], dist(1.41)
cur(702), end(1722), percent[40.77%], dist(1.41)
cur(703), end(1722), percent[40.82%], dist(1.41)
cur(704), end(1722), percent[40.88%], dist(1.41)
cur(705), end(1722), percent[40.94%], dist(1.41)
cur(706), end(1722), percent[41.0%], dist(1.41)
cur(707), end(1722), percent[41.06%], dist(1.41)
cur(708), end(1722), percent[41.11%], dist(1.41)
cur(709), end(1722), percent[41.17%], dist(1.41)
cur(710), end(1722), percent[41.23%], dist(1.41)
cur(711), end(1722), percent[41.29%], dist(1.41)
cur(712), end(1722), percent[41.35%], dist(1.41)
cur(713), end(1722), percent[41.41%], dist(1.41)
cur(714), end(1722), percent[41.46%], dist(1.41)
cur(715), end(1722), percent[41.52%], dist(1.41)
cur(716), end(1722), percent[41.58%], dist(1.41)
cur(717), end(1722), percent[41.64%], dist(1.41)
cur(718), end(1722), percent[41.7%], dist(1.41)
cur(719), end(1722), percent[41.75%], dist(1.41)
cur(720), end(1722), percent[41.81%], dist(1.41)
cur(721), end(1722), percent[41.87%], dist(1.41)
cur(722), end(1722), percent[41.93%], dist(1.41)
cur(723), end(1722), percent[41.99%], dist(1.41)
cur(724), end(1722), percent[42.04%], dist(1.41)
cur(725), end(1722), percent[42.1%], dist(1.41)
cur(726), end(1722), percent[42.16%], dist(1.41)
cur(727), end(1722), percent[42.22%], dist(1.41)
cur(728), end(1722), percent[42.28%], dist(1.41)
cur(729), end(1722), percent[42.33%], dist(1.41)
cur(730), end(1722), percent[42.39%], dist(1.41)
cur(731), end(1722), percent[42.45%], dist(1.41)
cur(732), end(1722), percent[42.51%], dist(1.41)
cur(733), end(1722), percent[42.57%], dist(1.41)
cur(734), end(1722), percent[42.62%], dist(1.41)
cur(735), end(1722), percent[42.68%], dist(1.41)
cur(736), end(1722), percent[42.74%], dist(1.41)
cur(737), end(1722), percent[42.8%], dist(1.41)
cur(738), end(1722), percent[42.86%], dist(1.41)
cur(739), end(1722), percent[42.92%], dist(1.41)
cur(740), end(1722), percent[42.97%], dist(1.41)
cur(741), end(1722), percent[43.03%], dist(1.41)
cur(742), end(1722), percent[43.09%], dist(1.41)
cur(743), end(1722), percent[43.15%], dist(1.41)
cur(744), end(1722), percent[43.21%], dist(1.41)
cur(745), end(1722), percent[43.26%], dist(1.41)
cur(746), end(1722), percent[43.32%], dist(1.41)
cur(747), end(1722), percent[43.38%], dist(1.41)
cur(748), end(1722), percent[43.44%], dist(1.41)
cur(749), end(1722), percent[43.5%], dist(1.41)
cur(750), end(1722), percent[43.55%], dist(1.41)
cur(751), end(1722), percent[43.61%], dist(1.41)
cur(752), end(1722), percent[43.67%], dist(1.41)
cur(753), end(1722), percent[43.73%], dist(1.41)
cur(754), end(1722), percent[43.79%], dist(1.41)
cur(755), end(1722), percent[43.84%], dist(1.41)
cur(756), end(1722), percent[43.9%], dist(1.41)
cur(757), end(1722), percent[43.96%], dist(1.41)
cur(758), end(1722), percent[44.02%], dist(1.41)
cur(759), end(1722), percent[44.08%], dist(1.41)
cur(760), end(1722), percent[44.13%], dist(1.41)
cur(761), end(1722), percent[44.19%], dist(1.41)
cur(762), end(1722), percent[44.25%], dist(1.41)
cur(763), end(1722), percent[44.31%], dist(1.41)
cur(764), end(1722), percent[44.37%], dist(1.41)
cur(765), end(1722), percent[44.43%], dist(1.41)
cur(766), end(1722), percent[44.48%], dist(1.41)
cur(767), end(1722), percent[44.54%], dist(1.41)
cur(768), end(1722), percent[44.6%], dist(1.41)
cur(769), end(1722), percent[44.66%], dist(1.41)
cur(770), end(1722), percent[44.72%], dist(1.41)
cur(771), end(1722), percent[44.77%], dist(1.41)
cur(772), end(1722), percent[44.83%], dist(1.41)
cur(773), end(1722), percent[44.89%], dist(1.41)
cur(774), end(1722), percent[44.95%], dist(1.41)
cur(775), end(1722), percent[45.01%], dist(1.41)
cur(776), end(1722), percent[45.06%], dist(1.41)
cur(777), end(1722), percent[45.12%], dist(1.41)
cur(778), end(1722), percent[45.18%], dist(1.41)
cur(779), end(1722), percent[45.24%], dist(1.41)
cur(780), end(1722), percent[45.3%], dist(1.41)
cur(781), end(1722), percent[45.35%], dist(1.41)
cur(782), end(1722), percent[45.41%], dist(1.41)
cur(783), end(1722), percent[45.47%], dist(1.41)
cur(784), end(1722), percent[45.53%], dist(1.41)
cur(785), end(1722), percent[45.59%], dist(1.41)
cur(786), end(1722), percent[45.64%], dist(1.41)
cur(787), end(1722), percent[45.7%], dist(1.41)
cur(788), end(1722), percent[45.76%], dist(1.41)
cur(789), end(1722), percent[45.82%], dist(1.41)
cur(790), end(1722), percent[45.88%], dist(1.41)
cur(791), end(1722), percent[45.93%], dist(1.41)
cur(792), end(1722), percent[45.99%], dist(1.41)
cur(793), end(1722), percent[46.05%], dist(1.41)
cur(794), end(1722), percent[46.11%], dist(1.41)
cur(795), end(1722), percent[46.17%], dist(1.41)
cur(796), end(1722), percent[46.23%], dist(1.41)
cur(797), end(1722), percent[46.28%], dist(1.41)
cur(798), end(1722), percent[46.34%], dist(1.41)
cur(799), end(1722), percent[46.4%], dist(1.41)
cur(800), end(1722), percent[46.46%], dist(1.41)
cur(801), end(1722), percent[46.52%], dist(1.41)
cur(802), end(1722), percent[46.57%], dist(1.41)
cur(803), end(1722), percent[46.63%], dist(1.41)
cur(804), end(1722), percent[46.69%], dist(1.41)
cur(805), end(1722), percent[46.75%], dist(1.41)
cur(806), end(1722), percent[46.81%], dist(1.41)
cur(807), end(1722), percent[46.86%], dist(1.41)
cur(808), end(1722), percent[46.92%], dist(1.41)
cur(809), end(1722), percent[46.98%], dist(1.41)
cur(810), end(1722), percent[47.04%], dist(1.41)
cur(811), end(1722), percent[47.1%], dist(1.41)
cur(812), end(1722), percent[47.15%], dist(1.41)
cur(813), end(1722), percent[47.21%], dist(1.41)
cur(814), end(1722), percent[47.27%], dist(1.41)
cur(815), end(1722), percent[47.33%], dist(1.41)
cur(816), end(1722), percent[47.39%], dist(1.41)
cur(817), end(1722), percent[47.44%], dist(1.41)
cur(818), end(1722), percent[47.5%], dist(1.41)
cur(819), end(1722), percent[47.56%], dist(1.41)
cur(820), end(1722), percent[47.62%], dist(1.41)
cur(821), end(1722), percent[47.68%], dist(1.41)
cur(822), end(1722), percent[47.74%], dist(1.41)
cur(823), end(1722), percent[47.79%], dist(1.41)
cur(824), end(1722), percent[47.85%], dist(1.41)
cur(825), end(1722), percent[47.91%], dist(1.41)
cur(826), end(1722), percent[47.97%], dist(1.41)
cur(827), end(1722), percent[48.03%], dist(1.41)
cur(828), end(1722), percent[48.08%], dist(1.41)
cur(829), end(1722), percent[48.14%], dist(1.41)
cur(830), end(1722), percent[48.2%], dist(1.41)
cur(831), end(1722), percent[48.26%], dist(1.41)
cur(832), end(1722), percent[48.32%], dist(1.41)
cur(833), end(1722), percent[48.37%], dist(1.41)
cur(834), end(1722), percent[48.43%], dist(1.41)
cur(835), end(1722), percent[48.49%], dist(1.41)
cur(836), end(1722), percent[48.55%], dist(1.41)
cur(837), end(1722), percent[48.61%], dist(1.41)
cur(838), end(1722), percent[48.66%], dist(1.41)
cur(839), end(1722), percent[48.72%], dist(1.41)
cur(840), end(1722), percent[48.78%], dist(1.41)
cur(841), end(1722), percent[48.84%], dist(1.41)
cur(842), end(1722), percent[48.9%], dist(1.41)
cur(843), end(1722), percent[48.95%], dist(1.41)
cur(844), end(1722), percent[49.01%], dist(1.41)
cur(845), end(1722), percent[49.07%], dist(1.41)
cur(846), end(1722), percent[49.13%], dist(1.41)
cur(847), end(1722), percent[49.19%], dist(1.41)
cur(848), end(1722), percent[49.25%], dist(1.41)
cur(849), end(1722), percent[49.3%], dist(1.41)
cur(850), end(1722), percent[49.36%], dist(1.41)
cur(851), end(1722), percent[49.42%], dist(1.41)
cur(852), end(1722), percent[49.48%], dist(1.41)
cur(853), end(1722), percent[49.54%], dist(1.41)
cur(854), end(1722), percent[49.59%], dist(1.41)
cur(855), end(1722), percent[49.65%], dist(1.41)
cur(856), end(1722), percent[49.71%], dist(1.41)
cur(857), end(1722), percent[49.77%], dist(1.41)
cur(858), end(1722), percent[49.83%], dist(1.41)
cur(859), end(1722), percent[49.88%], dist(1.41)
cur(860), end(1722), percent[49.94%], dist(1.41)
cur(861), end(1722), percent[50.0%], dist(1.41)
cur(862), end(1722), percent[50.06%], dist(1.41)
cur(863), end(1722), percent[50.12%], dist(1.41)
cur(864), end(1722), percent[50.17%], dist(1.41)
cur(865), end(1722), percent[50.23%], dist(1.41)
cur(866), end(1722), percent[50.29%], dist(1.41)
cur(867), end(1722), percent[50.35%], dist(1.41)
cur(868), end(1722), percent[50.41%], dist(1.41)
cur(869), end(1722), percent[50.46%], dist(1.41)
cur(870), end(1722), percent[50.52%], dist(1.41)
cur(871), end(1722), percent[50.58%], dist(1.41)
cur(872), end(1722), percent[50.64%], dist(1.41)
cur(873), end(1722), percent[50.7%], dist(1.41)
cur(874), end(1722), percent[50.75%], dist(1.41)
cur(875), end(1722), percent[50.81%], dist(1.41)
cur(876), end(1722), percent[50.87%], dist(1.41)
cur(877), end(1722), percent[50.93%], dist(1.41)
cur(878), end(1722), percent[50.99%], dist(1.42)
cur(879), end(1722), percent[51.05%], dist(1.42)
cur(880), end(1722), percent[51.1%], dist(1.42)
cur(881), end(1722), percent[51.16%], dist(1.41)
cur(882), end(1722), percent[51.22%], dist(1.42)
cur(883), end(1722), percent[51.28%], dist(1.42)
cur(884), end(1722), percent[51.34%], dist(1.42)
cur(885), end(1722), percent[51.39%], dist(1.42)
cur(886), end(1722), percent[51.45%], dist(1.42)
cur(887), end(1722), percent[51.51%], dist(1.42)
cur(888), end(1722), percent[51.57%], dist(1.42)
cur(889), end(1722), percent[51.63%], dist(1.42)
cur(890), end(1722), percent[51.68%], dist(1.42)
cur(891), end(1722), percent[51.74%], dist(1.42)
cur(892), end(1722), percent[51.8%], dist(1.42)
cur(893), end(1722), percent[51.86%], dist(1.42)
cur(894), end(1722), percent[51.92%], dist(1.42)
cur(895), end(1722), percent[51.97%], dist(1.42)
cur(896), end(1722), percent[52.03%], dist(1.42)
cur(897), end(1722), percent[52.09%], dist(1.42)
cur(898), end(1722), percent[52.15%], dist(1.42)
cur(899), end(1722), percent[52.21%], dist(1.42)
cur(900), end(1722), percent[52.26%], dist(1.42)
cur(901), end(1722), percent[52.32%], dist(1.42)
cur(902), end(1722), percent[52.38%], dist(1.42)
cur(903), end(1722), percent[52.44%], dist(1.42)
cur(904), end(1722), percent[52.5%], dist(1.42)
cur(905), end(1722), percent[52.56%], dist(1.42)
cur(906), end(1722), percent[52.61%], dist(1.42)
cur(907), end(1722), percent[52.67%], dist(1.42)
cur(908), end(1722), percent[52.73%], dist(1.42)
cur(909), end(1722), percent[52.79%], dist(1.42)
cur(910), end(1722), percent[52.85%], dist(1.42)
cur(911), end(1722), percent[52.9%], dist(1.42)
cur(912), end(1722), percent[52.96%], dist(1.42)
cur(913), end(1722), percent[53.02%], dist(1.42)
cur(914), end(1722), percent[53.08%], dist(1.42)
cur(915), end(1722), percent[53.14%], dist(1.42)
cur(916), end(1722), percent[53.19%], dist(1.42)
cur(917), end(1722), percent[53.25%], dist(1.42)
cur(918), end(1722), percent[53.31%], dist(1.42)
cur(919), end(1722), percent[53.37%], dist(1.42)
cur(920), end(1722), percent[53.43%], dist(1.42)
cur(921), end(1722), percent[53.48%], dist(1.42)
cur(922), end(1722), percent[53.54%], dist(1.42)
cur(923), end(1722), percent[53.6%], dist(1.42)
cur(924), end(1722), percent[53.66%], dist(1.42)
cur(925), end(1722), percent[53.72%], dist(1.42)
cur(926), end(1722), percent[53.77%], dist(1.42)
cur(927), end(1722), percent[53.83%], dist(1.42)
cur(928), end(1722), percent[53.89%], dist(1.42)
cur(929), end(1722), percent[53.95%], dist(1.42)
cur(930), end(1722), percent[54.01%], dist(1.42)
cur(931), end(1722), percent[54.07%], dist(1.42)
cur(932), end(1722), percent[54.12%], dist(1.42)
cur(933), end(1722), percent[54.18%], dist(1.42)
cur(934), end(1722), percent[54.24%], dist(1.42)
cur(935), end(1722), percent[54.3%], dist(1.42)
cur(936), end(1722), percent[54.36%], dist(1.42)
cur(937), end(1722), percent[54.41%], dist(1.42)
cur(938), end(1722), percent[54.47%], dist(1.42)
cur(939), end(1722), percent[54.53%], dist(1.42)
cur(940), end(1722), percent[54.59%], dist(1.42)
cur(941), end(1722), percent[54.65%], dist(1.42)
cur(942), end(1722), percent[54.7%], dist(1.42)
cur(943), end(1722), percent[54.76%], dist(1.42)
cur(944), end(1722), percent[54.82%], dist(1.42)
cur(945), end(1722), percent[54.88%], dist(1.42)
cur(946), end(1722), percent[54.94%], dist(1.42)
cur(947), end(1722), percent[54.99%], dist(1.42)
cur(948), end(1722), percent[55.05%], dist(1.42)
cur(949), end(1722), percent[55.11%], dist(1.42)
cur(950), end(1722), percent[55.17%], dist(1.42)
cur(951), end(1722), percent[55.23%], dist(1.42)
cur(952), end(1722), percent[55.28%], dist(1.42)
cur(953), end(1722), percent[55.34%], dist(1.42)
cur(954), end(1722), percent[55.4%], dist(1.42)
cur(955), end(1722), percent[55.46%], dist(1.42)
cur(956), end(1722), percent[55.52%], dist(1.42)
cur(957), end(1722), percent[55.57%], dist(1.42)
cur(958), end(1722), percent[55.63%], dist(1.42)
cur(959), end(1722), percent[55.69%], dist(1.42)
cur(960), end(1722), percent[55.75%], dist(1.42)
cur(961), end(1722), percent[55.81%], dist(1.42)
cur(962), end(1722), percent[55.87%], dist(1.42)
cur(963), end(1722), percent[55.92%], dist(1.42)
cur(964), end(1722), percent[55.98%], dist(1.42)
cur(965), end(1722), percent[56.04%], dist(1.42)
cur(966), end(1722), percent[56.1%], dist(1.42)
cur(967), end(1722), percent[56.16%], dist(1.42)
cur(968), end(1722), percent[56.21%], dist(1.42)
cur(969), end(1722), percent[56.27%], dist(1.42)
cur(970), end(1722), percent[56.33%], dist(1.42)
cur(971), end(1722), percent[56.39%], dist(1.42)
cur(972), end(1722), percent[56.45%], dist(1.42)
cur(973), end(1722), percent[56.5%], dist(1.42)
cur(974), end(1722), percent[56.56%], dist(1.42)
cur(975), end(1722), percent[56.62%], dist(1.42)
cur(976), end(1722), percent[56.68%], dist(1.42)
cur(977), end(1722), percent[56.74%], dist(1.42)
cur(978), end(1722), percent[56.79%], dist(1.42)
cur(979), end(1722), percent[56.85%], dist(1.42)
cur(980), end(1722), percent[56.91%], dist(1.42)
cur(981), end(1722), percent[56.97%], dist(1.42)
cur(982), end(1722), percent[57.03%], dist(1.42)
cur(983), end(1722), percent[57.08%], dist(1.42)
cur(984), end(1722), percent[57.14%], dist(1.42)
cur(985), end(1722), percent[57.2%], dist(1.42)
cur(986), end(1722), percent[57.26%], dist(1.42)
cur(987), end(1722), percent[57.32%], dist(1.42)
cur(988), end(1722), percent[57.38%], dist(1.42)
cur(989), end(1722), percent[57.43%], dist(1.42)
cur(990), end(1722), percent[57.49%], dist(1.42)
cur(991), end(1722), percent[57.55%], dist(1.42)
cur(992), end(1722), percent[57.61%], dist(1.42)
cur(993), end(1722), percent[57.67%], dist(1.42)
cur(994), end(1722), percent[57.72%], dist(1.42)
cur(995), end(1722), percent[57.78%], dist(1.42)
cur(996), end(1722), percent[57.84%], dist(1.42)
cur(997), end(1722), percent[57.9%], dist(1.42)
cur(998), end(1722), percent[57.96%], dist(1.42)
cur(999), end(1722), percent[58.01%], dist(1.42)
cur(1000), end(1722), percent[58.07%], dist(1.42)
cur(1001), end(1722), percent[58.13%], dist(1.42)
cur(1002), end(1722), percent[58.19%], dist(1.42)
cur(1003), end(1722), percent[58.25%], dist(1.42)
cur(1004), end(1722), percent[58.3%], dist(1.42)
cur(1005), end(1722), percent[58.36%], dist(1.42)
cur(1006), end(1722), percent[58.42%], dist(1.42)
cur(1007), end(1722), percent[58.48%], dist(1.42)
cur(1008), end(1722), percent[58.54%], dist(1.42)
cur(1009), end(1722), percent[58.59%], dist(1.42)
cur(1010), end(1722), percent[58.65%], dist(1.42)
cur(1011), end(1722), percent[58.71%], dist(1.42)
cur(1012), end(1722), percent[58.77%], dist(1.42)
cur(1013), end(1722), percent[58.83%], dist(1.42)
cur(1014), end(1722), percent[58.89%], dist(1.42)
cur(1015), end(1722), percent[58.94%], dist(1.42)
cur(1016), end(1722), percent[59.0%], dist(1.42)
cur(1017), end(1722), percent[59.06%], dist(1.42)
cur(1018), end(1722), percent[59.12%], dist(1.42)
cur(1019), end(1722), percent[59.18%], dist(1.42)
cur(1020), end(1722), percent[59.23%], dist(1.42)
cur(1021), end(1722), percent[59.29%], dist(1.42)
cur(1022), end(1722), percent[59.35%], dist(1.42)
cur(1023), end(1722), percent[59.41%], dist(1.42)
cur(1024), end(1722), percent[59.47%], dist(1.42)
cur(1025), end(1722), percent[59.52%], dist(1.42)
cur(1026), end(1722), percent[59.58%], dist(1.42)
cur(1027), end(1722), percent[59.64%], dist(1.42)
cur(1028), end(1722), percent[59.7%], dist(1.42)
cur(1029), end(1722), percent[59.76%], dist(1.42)
cur(1030), end(1722), percent[59.81%], dist(1.42)
cur(1031), end(1722), percent[59.87%], dist(1.42)
cur(1032), end(1722), percent[59.93%], dist(1.42)
cur(1033), end(1722), percent[59.99%], dist(1.42)
cur(1034), end(1722), percent[60.05%], dist(1.42)
cur(1035), end(1722), percent[60.1%], dist(1.42)
cur(1036), end(1722), percent[60.16%], dist(1.42)
cur(1037), end(1722), percent[60.22%], dist(1.42)
cur(1038), end(1722), percent[60.28%], dist(1.42)
cur(1039), end(1722), percent[60.34%], dist(1.42)
cur(1040), end(1722), percent[60.39%], dist(1.42)
cur(1041), end(1722), percent[60.45%], dist(1.42)
cur(1042), end(1722), percent[60.51%], dist(1.42)
cur(1043), end(1722), percent[60.57%], dist(1.42)
cur(1044), end(1722), percent[60.63%], dist(1.42)
cur(1045), end(1722), percent[60.69%], dist(1.42)
cur(1046), end(1722), percent[60.74%], dist(1.42)
cur(1047), end(1722), percent[60.8%], dist(1.42)
cur(1048), end(1722), percent[60.86%], dist(1.42)
cur(1049), end(1722), percent[60.92%], dist(1.42)
cur(1050), end(1722), percent[60.98%], dist(1.42)
cur(1051), end(1722), percent[61.03%], dist(1.42)
cur(1052), end(1722), percent[61.09%], dist(1.42)
cur(1053), end(1722), percent[61.15%], dist(1.42)
cur(1054), end(1722), percent[61.21%], dist(1.42)
cur(1055), end(1722), percent[61.27%], dist(1.42)
cur(1056), end(1722), percent[61.32%], dist(1.42)
cur(1057), end(1722), percent[61.38%], dist(1.42)
cur(1058), end(1722), percent[61.44%], dist(1.42)
cur(1059), end(1722), percent[61.5%], dist(1.42)
cur(1060), end(1722), percent[61.56%], dist(1.42)
cur(1061), end(1722), percent[61.61%], dist(1.42)
cur(1062), end(1722), percent[61.67%], dist(1.42)
cur(1063), end(1722), percent[61.73%], dist(1.42)
cur(1064), end(1722), percent[61.79%], dist(1.42)
cur(1065), end(1722), percent[61.85%], dist(1.42)
cur(1066), end(1722), percent[61.9%], dist(1.42)
